Design,Average Cd,Average Cl,Average Cl_f,Average Cl_r
DrivAer_F_D_WM_WW_0563,0.3119864620274314,-0.0824998415987531,-0.2188642757431421,0.1363644341246883
DrivAer_F_D_WM_WW_0564,0.3458045933491271,0.0876700038897755,0.0455941926386533,0.0420758112633965
DrivAer_F_D_WM_WW_0565,0.3225444075910224,0.1410685032044888,0.0594975347935162,0.0815709683972568
DrivAer_F_D_WM_WW_0566,0.307845254052369,-0.0259501048382917,-0.127234823723192,0.1012847189149626
DrivAer_F_D_WM_WW_0567,0.3068508211047381,0.1185558591882793,0.0387475981994763,0.0798082609857855
DrivAer_F_D_WM_WW_0568,0.2882267877431421,0.131399670638404,0.0144158166714279,0.1169838539673316
DrivAer_F_D_WM_WW_0569,0.2721075801645885,-0.0807229608870324,-0.2607155922194513,0.1799926313441396
DrivAer_F_D_WM_WW_0570,0.3226496114763092,0.1309585006356608,0.0299649879665516,0.1009935126374065
DrivAer_F_D_WM_WW_0571,0.3529965937556109,-0.0121505404519798,-0.2286116035461346,0.2164610630872817
DrivAer_F_D_WM_WW_0572,0.3589251213316708,-0.0125743084781236,-0.1653333157780548,0.1527590072917705
DrivAer_F_D_WM_WW_0573,0.3265539309725686,0.1115340436730673,0.0358053643201995,0.0757286793536159
DrivAer_F_D_WM_WW_0574,0.3493776398578553,0.1518925920755611,0.0620336579670822,0.0898589340940149
DrivAer_F_D_WM_WW_0575,0.3656912828528678,0.1382735489152119,0.0695001222401496,0.0687734266997506
DrivAer_F_D_WM_WW_0576,0.300143355605985,-0.0077879073991418,-0.1480771442817955,0.1402892368628429
DrivAer_F_D_WM_WW_0577,0.3279919365461346,-0.0074919100506583,-0.1567846010997506,0.149292691042394
DrivAer_F_D_WM_WW_0578,0.3275986365685785,0.12855977540798,0.0372583264199501,0.0913014489825436
DrivAer_F_D_WM_WW_0579,0.2810806171496259,-0.0506258728984214,-0.1603843081945137,0.1097584352785536
DrivAer_F_D_WM_WW_0580,0.2840328489152119,-0.1153356124870324,-0.2723767150947631,0.1570411025960099
DrivAer_F_D_WM_WW_0581,0.3032775681246882,0.0300357903735872,-0.0593360949157107,0.0893718852930174
DrivAer_F_D_WM_WW_0582,0.335891788521197,0.1070087190261845,0.0668341336533665,0.0401745853744264
DrivAer_F_D_WM_WW_0583,0.3087416569326683,-0.1319391162326683,-0.2616928232468828,0.1297537070054862
DrivAer_F_D_WM_WW_0584,0.3216856102244388,0.0691227660371571,-0.0496989492042394,0.1188217152097256
DrivAer_F_D_WM_WW_0585,0.3638406330922693,0.1294559305286783,-0.0184541503133416,0.1479100808279301
DrivAer_F_D_WM_WW_0586,0.337011746840399,0.151417744067581,0.0484325907192019,0.1029851533441396
DrivAer_F_D_WM_WW_0587,0.322168896351621,0.0303830092607481,-0.1348638413965087,0.1652468506633416
DrivAer_F_D_WM_WW_0588,0.2792582821820448,-0.0526797993225538,-0.1995245925835411,0.1468447932917705
DrivAer_F_D_WM_WW_0589,0.3026400455436409,-0.0010556746222401,-0.0898414429820448,0.088785768365586
DrivAer_F_D_WM_WW_0590,0.3437078916957606,-0.0523172826967581,-0.2128325072942643,0.1605152245486284
DrivAer_F_D_WM_WW_0591,0.296737121925187,-0.0586848318527232,-0.1201001583241895,0.0614153264630922
DrivAer_F_D_WM_WW_0592,0.3287397570299251,-0.0132877154167855,-0.1912441224189526,0.1779564070324189
DrivAer_F_D_WM_WW_0593,0.3037374333491272,0.0613039241007506,0.0179599775146284,0.0433439465869905
DrivAer_F_D_WM_WW_0594,0.3358402123915212,0.1007208150476309,0.0347639567364089,0.0659568583164588
DrivAer_F_D_WM_WW_0595,0.3117700123067331,0.0471055286693167,-0.0154078051456783,0.0625133338171321
DrivAer_F_D_WM_WW_0596,0.2898754704314214,0.1143156864745636,0.0562599918421446,0.0580556946476309
DrivAer_F_D_WM_WW_0597,0.2793127506009975,-0.0782481270785536,-0.2786576149201995,0.2004094878453865
DrivAer_F_D_WM_WW_0598,0.3407952903665835,0.1314110202683291,0.0274436341983042,0.1039673860673316
DrivAer_F_D_WM_WW_0599,0.3119012067855362,0.1072657862102244,-0.0026648572963109,0.1099306434960099
DrivAer_F_D_WM_WW_0600,0.2971623418852868,-0.0502641632232418,-0.1919421400922693,0.1416779768877805
DrivAer_F_D_WM_WW_0601,0.2864957038952618,0.150043980169576,0.0622788567214463,0.0877651234351621
DrivAer_F_D_WM_WW_0602,0.308922705892768,0.1086601641531172,0.0216680889742643,0.0869920751374064
DrivAer_F_D_WM_WW_0603,0.2968898817630923,0.0270884511323725,-0.0808372144703242,0.1079256656261845
DrivAer_F_D_WM_WW_0604,0.2755948207082294,0.048622950090773,-0.0528578121942643,0.1014807622660848
DrivAer_F_D_WM_WW_0605,0.291860396990025,-0.0501858517465543,-0.1029869140917705,0.0528010623500498
DrivAer_F_D_WM_WW_0606,0.2799615309576059,-0.0925058538254364,-0.1572405662842892,0.0647347124713216
DrivAer_F_D_WM_WW_0607,0.3479371630299253,0.1483381768279301,0.1043534773650873,0.0439846994650872
DrivAer_F_D_WM_WW_0608,0.3312527595236907,0.1425026409608479,0.0422090193743142,0.1002936215755611
DrivAer_F_D_WM_WW_0609,0.3379361289077306,0.0336365430763488,-0.151980333892768,0.1856168769650873
DrivAer_F_D_WM_WW_0610,0.3508261610798005,0.0455165355727655,-0.0848178023678304,0.1303343379269327
DrivAer_F_D_WM_WW_0611,0.3268981402618454,-0.0601760288167917,-0.2911864903815461,0.2310104615610972
DrivAer_F_D_WM_WW_0612,0.2871432260972569,0.0851132467825436,0.0039813354297695,0.0811319113441396
DrivAer_F_D_WM_WW_0613,0.3211663070573566,0.0508321425362783,-0.1422336983117207,0.1930658408802992
DrivAer_F_D_WM_WW_0614,0.2680675522942643,-0.123041066531172,-0.2712589097481296,0.1482178432269326
DrivAer_F_D_WM_WW_0615,0.2738621868728179,-0.1429695839892768,-0.2345595808129675,0.0915899968558603
DrivAer_F_D_WM_WW_0616,0.3141986680673317,0.111230979394763,0.0366391269992518,0.0745918524024937
DrivAer_F_D_WM_WW_0617,0.3542407088453865,-0.043456504209576,-0.194886823478803,0.1514303192576059
DrivAer_F_D_WM_WW_0618,0.353850101286783,0.0734187906612418,-0.027471267100763,0.1008900577628428
DrivAer_F_D_WM_WW_0619,0.284181185840399,-0.0577001903259351,-0.2455776951970074,0.1878775048528678
DrivAer_F_D_WM_WW_0620,0.3074547490199501,-0.0785473611057356,-0.2562068534114713,0.1776594922917705
DrivAer_F_D_WM_WW_0621,0.3314890264488778,0.1412861000872818,-0.0097587170126068,0.1510448171221945
DrivAer_F_D_WM_WW_0622,0.3033666521197007,0.1404444013029925,0.0470648170149625,0.0933795842568578
DrivAer_F_D_WM_WW_0623,0.2877008499800498,0.1416872037680798,0.0123999937122254,0.1292872100299252
DrivAer_F_D_WM_WW_0624,0.3175402326359102,0.0472355766973566,-0.0124502357196269,0.0596858124202244
DrivAer_F_D_WM_WW_0625,0.2758846887905237,0.0163852244537642,-0.1198225518012468,0.1362077762638404
DrivAer_F_D_WM_WW_0626,0.3687273825710723,0.1650283406783042,0.1022496463942643,0.0627786942975062
DrivAer_F_D_WM_WW_0627,0.2892890478977556,-0.0352928798648753,-0.115618236261596,0.080325356365586
DrivAer_F_D_WM_WW_0628,0.3010293566184538,0.0694066968433915,-0.0198057116550897,0.0892124084822942
DrivAer_F_D_WM_WW_0629,0.3455878362194514,0.1332987312137157,0.0776549906516209,0.0556437405573566
DrivAer_F_D_WM_WW_0630,0.3347913060573566,0.0231600768429394,-0.1553234022069825,0.1784834790997506
DrivAer_F_D_WM_WW_0631,0.3730421151496259,0.1979069978728179,0.1326944904685785,0.0652125074047381
DrivAer_F_D_WM_WW_0632,0.2997401315386533,0.0497832314681546,-0.0138128180690728,0.0635960495428927
DrivAer_F_D_WM_WW_0633,0.2825620642144638,-0.0435609584768578,-0.2566353144364089,0.2130743559551122
DrivAer_F_D_WM_WW_0634,0.3034374878703242,0.0309801181764339,-0.0992698699538653,0.1302499881221945
DrivAer_F_D_WM_WW_0635,0.295833076967581,-0.0191748308334609,-0.1013355821628429,0.0821607513167082
DrivAer_F_D_WM_WW_0636,0.2948881009501247,0.0488695624522686,-0.0553516543416458,0.1042212168134663
DrivAer_F_D_WM_WW_0637,0.3168300523491272,0.1030659100605985,0.0456541264458852,0.0574117836431421
DrivAer_F_D_WM_WW_0638,0.3607045534239401,0.1108410940992518,-0.034722622871571,0.1455637169825436
DrivAer_F_D_WM_WW_0639,0.3356720912718204,0.0462607560817456,-0.0262574207102992,0.0725181767950124
DrivAer_F_D_WM_WW_0640,0.2986301770349127,-0.0766443017935162,-0.2732127029077307,0.1965684011072319
DrivAer_F_D_WM_WW_0641,0.3673009730997507,0.0969798094014962,0.0749605125493765,0.0220192968483541
DrivAer_F_D_WM_WW_0642,0.2925026192394015,0.1527043966102244,-0.0141466032633798,0.1668509998478803
DrivAer_F_D_WM_WW_0643,0.3220507414314215,0.0955841486835411,0.0636668907493765,0.0319172579287556
DrivAer_F_D_WM_WW_0644,0.2959561107182045,-0.0691543619845386,-0.1939019699351621,0.1247476079236907
DrivAer_F_D_WM_WW_0645,0.3013500203266833,0.0792669034955112,0.028115225099995,0.0511516783900249
DrivAer_F_D_WM_WW_0646,0.3375261008329177,0.0288663875116334,-0.1531235757256857,0.1819899632643392
DrivAer_F_D_WM_WW_0647,0.2880008373790523,-0.037828835886783,-0.2409165271047381,0.2030876912069825
DrivAer_F_D_WM_WW_0648,0.302652953394015,0.0907273385937655,0.0436599064396508,0.047067432158379
DrivAer_F_D_WM_WW_0649,0.3434670450598504,0.0810867423224439,0.059725247821197,0.0213614944976296
DrivAer_F_D_WM_WW_0650,0.2835980047281795,-0.0047252295693556,-0.1433924981321695,0.1386672685411471
DrivAer_F_D_WM_WW_0651,0.2655077355486284,-0.0657709746644139,-0.1810640483541147,0.1152930737054862
DrivAer_F_D_WM_WW_0652,0.273266085052369,-0.026519218417961,-0.1040854031511221,0.0775661847408977
DrivAer_F_D_WM_WW_0653,0.3160103776658354,-0.0726184458910224,-0.2433430490548628,0.1707246032094763
DrivAer_F_D_WM_WW_0654,0.2703138966284289,-0.1327076973316708,-0.2834771316832918,0.1507694343491272
DrivAer_F_D_WM_WW_0655,0.3384844956932668,-0.0601333345406483,-0.204490017755611,0.144356683201995
DrivAer_F_D_WM_WW_0656,0.3315617032817955,0.0802583765820448,0.0065269154960316,0.0737314610900249
DrivAer_F_D_WM_WW_0657,0.2883334951645885,-0.0922511103137157,-0.2854504763516209,0.1931993660149626
DrivAer_F_D_WM_WW_0658,0.3509065994114714,0.1573950137902743,0.0748965857413965,0.0824984280421446
DrivAer_F_D_WM_WW_0659,0.3571177968603491,-0.0130025338706932,-0.1408282837281795,0.1278257498753117
DrivAer_F_D_WM_WW_0660,0.2920471614763092,0.1076230522870324,0.0156100605235586,0.0920129917678304
DrivAer_F_D_WM_WW_0661,0.3230369651346633,-0.124039145994763,-0.2973843473117207,0.1733452013042394
DrivAer_F_D_WM_WW_0662,0.2718869763316708,0.0354414433390773,-0.187598635755611,0.2230400790773067
DrivAer_F_D_WM_WW_0663,0.2900458484214464,0.0899642657526184,0.0040126474377586,0.0859516183256857
DrivAer_F_D_WM_WW_0664,0.3160077268354114,-0.0624848179309227,-0.2356405656009975,0.1731557477157107
DrivAer_F_D_WM_WW_0665,0.3231834520399003,0.0768007336406483,0.0113717213295401,0.0654290123124688
DrivAer_F_D_WM_WW_0666,0.28315233780798,0.0134285970183254,-0.1038692515872817,0.1172978486114713
DrivAer_F_D_WM_WW_0667,0.2803725938478803,0.0105915499758189,-0.0343666614299501,0.0449582114129027
DrivAer_F_D_WM_WW_0668,0.2815108275760598,0.1201649391603491,-0.0352384057605985,0.1554033449102244
DrivAer_F_D_WM_WW_0669,0.2962846551197007,0.1566426828478803,0.0802458398653366,0.0763968430029925
DrivAer_F_D_WM_WW_0670,0.353060464488778,-0.0021479790344895,-0.1056298491157107,0.1034818700822942
DrivAer_F_D_WM_WW_0671,0.3252459884413964,0.0955274358528678,0.0271791689785536,0.0683482669024937
DrivAer_F_D_WM_WW_0672,0.2873876839451371,0.1430953926159601,0.053799395144389,0.0892959974705735
DrivAer_F_D_WM_WW_0673,0.2877088111895262,0.0755799927640897,-0.1733658826708229,0.2489458754164588
DrivAer_F_D_WM_WW_0674,0.2949370080773067,0.1664605066309226,0.0324419595316708,0.1340185470997506
DrivAer_F_D_WM_WW_0675,0.298562748127182,-0.0725089773822942,-0.2049633233441396,0.1324543459825436
DrivAer_F_D_WM_WW_0676,0.3420551083167082,0.0718413627506234,0.056660934890773,0.0151804278684563
DrivAer_F_D_WM_WW_0677,0.2867162835137157,-0.0346898457704563,-0.240493666446384,0.2058038206783042
DrivAer_F_D_WM_WW_0678,0.3390969721047381,0.0129387519603852,-0.1118842235713216,0.1248229755229426
DrivAer_F_D_WM_WW_0679,0.2829860979900249,0.0475415648225389,-0.0143768913514211,0.0619184561776558
DrivAer_F_D_WM_WW_0680,0.324086780765586,0.1302529871316708,0.0709538700017456,0.0592991171189526
DrivAer_F_D_WM_WW_0681,0.2810210155336658,0.0302056424797356,-0.0520259070461346,0.0822315495261845
DrivAer_F_D_WM_WW_0682,0.3234737942394015,-0.0255644816381605,-0.225351595840399,0.1997871141970074
DrivAer_F_D_WM_WW_0683,0.334464809765586,0.0926843239770573,-0.0472348335885286,0.1399191575608478
DrivAer_F_D_WM_WW_0684,0.3342231086857856,0.0643939915609326,0.0417583396334413,0.0226356519297341
DrivAer_F_D_WM_WW_0685,0.3317542033715711,0.0055958881374927,-0.1372149912518703,0.1428108793890274
DrivAer_F_D_WM_WW_0686,0.319465016478803,0.0818814234556109,0.020046921378022,0.0618345020855361
DrivAer_F_D_WM_WW_0687,0.3276235435486284,0.0350059324806733,-0.0900994762179551,0.1251054086987531
DrivAer_F_D_WM_WW_0688,0.3207777657531172,-0.0155421514973042,-0.1385035655037406,0.1229614139997506
DrivAer_F_D_WM_WW_0689,0.3313162704713216,-0.0322492282053414,-0.084503932140399,0.0522547039284289
DrivAer_F_D_WM_WW_0690,0.3600840816733167,0.1429610588980049,0.0609528416304239,0.0820082172588528
DrivAer_F_D_WM_WW_0691,0.3431319908204489,-0.0020774184226957,-0.087162842327182,0.085085423901995
DrivAer_F_D_WM_WW_0692,0.2827098467007481,0.0678603613926558,-0.0613113094194513,0.1291716708309227
DrivAer_F_D_WM_WW_0693,0.2726808509102244,-0.0728533808925187,-0.2761341738154613,0.2032807929376558
DrivAer_F_D_WM_WW_0694,0.2928532052892768,-0.1172683433219451,-0.232692367159601,0.1154240238074813
DrivAer_F_D_WM_WW_0695,0.2897001964064837,0.0108832497845685,-0.0453936450399002,0.0562768948244389
DrivAer_F_D_WM_WW_0696,0.3718662188653366,0.1688295925638404,0.1008085233286783,0.0680210692206483
DrivAer_F_D_WM_WW_0697,0.291520257765586,0.052547736413965,-0.0186909864880952,0.07123872290798
DrivAer_F_D_WM_WW_0698,0.2967398711546134,-0.0430585172695785,-0.1247669949152119,0.0817084776556109
DrivAer_F_D_WM_WW_0699,0.288941420446384,0.0817481637812967,-0.0897114314286783,0.171459595201995
DrivAer_F_D_WM_WW_0700,0.33462751661596,0.1040571702254364,0.0406880034074813,0.0633691668224438
DrivAer_F_D_WM_WW_0701,0.2972585302169576,-0.000613234386488,-0.0358628877498753,0.0352496533680299
DrivAer_F_D_WM_WW_0702,0.3356933889326683,0.0043340147831596,-0.1159613802466334,0.1202953950798004
DrivAer_F_D_WM_WW_0703,0.277834419723192,0.0146704513418783,-0.0748362021129675,0.0895066534638403
DrivAer_F_D_WM_WW_0704,0.2878452413990024,0.1053174976638404,0.0238510109329251,0.0814664867286783
DrivAer_F_D_WM_WW_0705,0.2656127727805486,-0.0515860092169576,-0.2452470060947631,0.1936609968703242
DrivAer_F_D_WM_WW_0706,0.3343628949152119,0.1621046989733167,0.070339738333167,0.091764960627182
DrivAer_F_D_WM_WW_0707,0.3460172332867831,0.1197097613451371,0.067116437933167,0.0525933234074813
DrivAer_F_D_WM_WW_0708,0.2666617076907731,-0.0576708538132169,-0.2588018021820448,0.2011309483890274
DrivAer_F_D_WM_WW_0709,0.2991267368902743,-0.0527515078124688,-0.1828511724214464,0.130099664605985
DrivAer_F_D_WM_WW_0710,0.3420100281745635,0.0923194713820448,0.0060138807644542,0.0863055906286782
DrivAer_F_D_WM_WW_0711,0.3624466237157108,0.1562855584987531,0.0267213845008977,0.1295641739783042
DrivAer_F_D_WM_WW_0712,0.3238126741296758,-0.0808635005910224,-0.2443316748877805,0.1634681742643391
DrivAer_F_D_WM_WW_0713,0.2983316808054863,0.04154306460329,-0.0267066939304239,0.0682497585269326
DrivAer_F_D_WM_WW_0714,0.3165114170274314,0.0938510233598503,0.0125748865908354,0.0812761367720698
DrivAer_F_D_WM_WW_0715,0.2870527986708229,0.1296461236182045,0.0357091161359102,0.0939370075037406
DrivAer_F_D_WM_WW_0716,0.3178213795810474,-0.0714083609728179,-0.247596101478803,0.1761877404812967
DrivAer_F_D_WM_WW_0717,0.2962305321895262,0.1153656870571072,-0.0611219760246882,0.1764876630798005
DrivAer_F_D_WM_WW_0718,0.3238460850174563,-0.0166637819332075,-0.1064481787760598,0.0897843968461346
DrivAer_F_D_WM_WW_0719,0.3046302146783042,-0.001843408917893,-0.0745713047384039,0.0727278958147132
DrivAer_F_D_WM_WW_0720,0.3769160957182045,0.0068414488124785,-0.2011705269700748,0.2080119757905237
DrivAer_F_D_WM_WW_0721,0.310993853648379,0.028559294268591,-0.1795964440548628,0.208155738329177
DrivAer_F_D_WM_WW_0722,0.2925862592718204,0.1370124392351621,0.0634679085877805,0.0735445306513715
DrivAer_F_D_WM_WW_0723,0.2930381182693267,0.021439637899175,-0.0770019136279301,0.0984415515321695
DrivAer_F_D_WM_WW_0724,0.3355291107730673,0.0248942611020172,-0.1098903725319202,0.1347846336533666
DrivAer_F_D_WM_WW_0725,0.2681603577256857,-0.0451340453284663,-0.2113079138229426,0.1661738685386533
DrivAer_F_D_WM_WW_0726,0.2637408036558604,-0.0324084708159351,-0.1844434013216957,0.1520349305112219
DrivAer_F_D_WM_WW_0727,0.3508540334887779,-0.006105783950379,-0.1685992569650872,0.1624934730299252
DrivAer_F_D_WM_WW_0728,0.354975726426434,0.1397246752526184,0.0968969783705735,0.0428276968743965
DrivAer_F_D_WM_WW_0729,0.3179722715062343,0.1308191540982543,0.0014116472273725,0.1294075068728179
DrivAer_F_D_WM_WW_0730,0.3466194957381546,0.1186552585461346,0.0787607292842892,0.0398945292775269
DrivAer_F_D_WM_WW_0731,0.3352130724837905,0.1410209622718204,-0.0015521139325581,0.1425730762069825
DrivAer_F_D_WM_WW_0732,0.3191114181596009,0.149655559921197,-0.0202129625822468,0.1698685225286783
DrivAer_F_D_WM_WW_0733,0.2923268347830424,-0.0169205020204062,-0.21822343040399,0.2013029283740648
DrivAer_F_D_WM_WW_0734,0.3476961399127182,-0.012090669006389,-0.1438907930299252,0.1318001240174563
DrivAer_F_D_WM_WW_0735,0.3141207604513715,0.0357590317308054,-0.0510773152034912,0.0868363469324189
DrivAer_F_D_WM_WW_0736,0.2645495131720698,-0.0475689004916409,-0.1835396596458852,0.1359707591730673
DrivAer_F_D_WM_WW_0737,0.303451002638404,-0.1031494536229426,-0.2491859172967581,0.1460364637082294
DrivAer_F_D_WM_WW_0738,0.3100957021396508,0.0037243691414321,-0.1290296949800498,0.1327540641546134
DrivAer_F_D_WM_WW_0739,0.2944556501995012,0.0972151575229426,-0.0294115977236907,0.1266267552418952
DrivAer_F_D_WM_WW_0740,0.358941765446384,0.079082090201995,-0.0529403637837905,0.1320224540009975
DrivAer_F_D_WM_WW_0741,0.3145129174688279,-0.0327578349982755,-0.2392966197331671,0.2065387847281795
DrivAer_F_D_WM_WW_0742,0.2975332001870324,0.0789560005880299,-0.0007377251778977,0.0796937257763092
DrivAer_F_D_WM_WW_0743,0.3090631472842892,0.0402130970137193,-0.0653400801630922,0.1055531771802992
DrivAer_F_D_WM_WW_0744,0.3237107074239402,-0.0824503352356608,-0.2727245130723192,0.1902741778104738
DrivAer_F_D_WM_WW_0745,0.3303508117431422,0.0470602122775935,-0.037403470090773,0.0844636823680798
DrivAer_F_D_WM_WW_0746,0.3065298685336658,-0.0445710544158027,-0.0995215939154613,0.0549505394882793
DrivAer_F_D_WM_WW_0747,0.2839153759700747,-0.0069595339993591,-0.2367610333566084,0.2298014993466334
DrivAer_F_D_WM_WW_0748,0.3091419625062344,-0.0772568629418952,-0.2716171916658353,0.194360328723192
DrivAer_F_D_WM_WW_0749,0.3048763299950124,0.107745950254364,0.0165251662968753,0.0912207839673316
DrivAer_F_D_WM_WW_0750,0.3256842106608479,-0.0234946518631576,-0.0947847155296758,0.0712900636708229
DrivAer_F_D_WM_WW_0751,0.2762535523316708,-0.0523832997955611,-0.2454551121770573,0.193071812371571
DrivAer_F_D_WM_WW_0752,0.3094468824862842,-0.1081575605396509,-0.2556327435112219,0.1474751829975062
DrivAer_F_D_WM_WW_0753,0.2792231341546135,-0.1089332584855361,-0.1814954779600997,0.0725622195124688
DrivAer_F_D_WM_WW_0754,0.2973576423640897,0.0539920799590025,-0.0223626490141783,0.0763547289685785
DrivAer_F_D_WM_WW_0755,0.3112287973067331,0.0958992543763092,-0.0449572505107231,0.1408565048877805
DrivAer_F_D_WM_WW_0756,0.3150685314962593,0.1016343789142144,-0.0334231341997506,0.1350575131172069
DrivAer_F_D_WM_WW_0757,0.313991780244389,-0.1796965496259351,-0.3165119132418952,0.1368153636089775
DrivAer_F_D_WM_WW_0758,0.2980842632668329,0.074936150590374,0.0039100277691521,0.0710261228214464
DrivAer_F_D_WM_WW_0759,0.2765238880798005,0.0970714467623441,-0.0347558627633416,0.131827309521197
DrivAer_F_D_WM_WW_0760,0.2915757642793017,0.1146604336187032,-0.0024724648144875,0.1171328984142144
DrivAer_F_D_WM_WW_0762,0.2962418990673316,-0.1279174904593516,-0.2501891565062344,0.1222716660668329
DrivAer_F_D_WM_WW_0763,0.3100909213142144,0.0274949604075735,-0.0708301243945137,0.0983250847950124
DrivAer_F_D_WM_WW_0764,0.3265753118528678,-0.0634014700785536,-0.2556464153416459,0.1922449452568579
DrivAer_F_D_WM_WW_0765,0.352735948531172,0.0971346478309227,-0.0379714749825436,0.1351061228314214
DrivAer_F_D_WM_WW_0766,0.265874211169576,-0.0458178465421446,-0.2701585748204488,0.2243407282942643
DrivAer_F_D_WM_WW_0767,0.3220893626159601,0.0651318285224439,-0.0520410447860349,0.1171728733029925
DrivAer_F_D_WM_WW_0768,0.285534448319202,0.0427481549954638,-0.0359348242456359,0.0786829792453865
DrivAer_F_D_WM_WW_0769,0.3256123573216957,0.0496190601736384,-0.0451893054506234,0.0948083656306733
DrivAer_F_D_WM_WW_0770,0.2981023324887781,-0.0670848573625935,-0.2466973953915212,0.1796125380473815
DrivAer_F_D_WM_WW_0771,0.2571195051047382,-0.0472411620689725,-0.2495546964713217,0.2023135344089775
DrivAer_F_D_WM_WW_0772,0.2870845558852868,0.0073472350706708,-0.0936719003177057,0.1010191353945137
DrivAer_F_D_WM_WW_0773,0.302385818117207,0.0943255509266833,0.0339373974262062,0.0603881535004987
DrivAer_F_D_WM_WW_0774,0.3266249048004987,0.0616440594915212,0.0213306421134364,0.0403134173759102
DrivAer_F_D_WM_WW_0775,0.3291145751745635,0.0461635567377805,-0.1147201842433915,0.1608837409800498
DrivAer_F_D_WM_WW_0776,0.2831001864862842,0.0818228129466334,-0.0693694744802992,0.1511922874239401
DrivAer_F_D_WM_WW_0777,0.2765019291620947,-0.0898551224613466,-0.2370003540598503,0.1471452316184538
DrivAer_F_D_WM_WW_0778,0.3509460097406483,0.0577101824740648,-0.1126044570930174,0.1703146395361595
DrivAer_F_D_WM_WW_0779,0.3198724371820449,-0.0195787944436384,-0.0700673807152119,0.0504885862728179
DrivAer_F_D_WM_WW_0780,0.2978128567855361,-0.0838283255451371,-0.23442722540399,0.1505988999226932
DrivAer_F_D_WM_WW_0781,0.3230790631970075,0.1251335435793017,0.0102429096458528,0.1148906339169576
DrivAer_F_D_WM_WW_0782,0.357827419680798,0.0957756356107231,-0.0135675126852204,0.1093431483057356
DrivAer_F_D_WM_WW_0783,0.2838214426159601,0.0347901050838254,-0.1186614388623441,0.153451543957606
DrivAer_F_D_WM_WW_0784,0.3124313053890274,-0.0371050233355386,-0.231501421361596,0.1943963980274314
DrivAer_F_D_WM_WW_0785,0.2632521668453865,0.0075730928821296,-0.1834315115162095,0.1910046044189526
DrivAer_F_D_WM_WW_0786,0.3248522565411471,-0.0907856263872817,-0.2591124734688279,0.1683268470698254
DrivAer_F_D_WM_WW_0787,0.2950660496109726,0.0741156641326683,-0.0219577201559119,0.096073384292768
DrivAer_F_D_WM_WW_0788,0.2815591090074813,0.0141738447304817,-0.1105049954421446,0.1246788401513715
DrivAer_F_D_WM_WW_0789,0.3186825864837905,-0.1264063187226932,-0.2649157321346633,0.13850941340399
DrivAer_F_D_WM_WW_0790,0.3045620814114713,0.0527251953365062,-0.1319543552147132,0.1846795505710723
DrivAer_F_D_WM_WW_0791,0.2995824267007481,-0.0742384196261845,-0.2283982390822942,0.1541598194538653
DrivAer_F_D_WM_WW_0792,0.3583202324862843,0.0875754770208937,0.0789212010922693,0.0086542759385735
DrivAer_F_D_WM_WW_0793,0.3022848870174563,0.0356031189697189,-0.0319995403764089,0.0676026593476309
DrivAer_F_D_WM_WW_0794,0.3385819809750623,0.0825953946112219,0.0106820337683528,0.0719133608586034
DrivAer_F_D_WM_WW_0795,0.3311059339950125,-0.1403800457755611,-0.3111142154014962,0.1707341695885287
DrivAer_F_D_WM_WW_0796,0.311384419830424,-0.0205730267252416,-0.2462473232793017,0.2256742965785536
DrivAer_F_D_WM_WW_0797,0.3642109566408977,0.1567368232533665,0.1140261582142144,0.0427106650309331
DrivAer_F_D_WM_WW_0798,0.3115735230249376,0.0453459897636084,-0.0825813308815461,0.1279273206578553
DrivAer_F_D_WM_WW_0799,0.3390424616857855,0.0920471708491271,0.0742604801401496,0.0177866907320985
DrivAer_F_D_WM_WW_0800,0.3168775630024938,0.058239106123591,-0.0810238412870324,0.1392629473927681
DrivAer_F_D_WM_WW_0801,0.323641920276808,0.0384586384146433,-0.0476206941643391,0.0860793325850374
DrivAer_F_D_WM_WW_0802,0.290197317371571,-0.0436090756428927,-0.2728519218478802,0.2292428461970074
DrivAer_F_D_WM_WW_0803,0.3453628224937655,-0.097087861633167,-0.2678186853366583,0.1707308237206982
DrivAer_F_D_WM_WW_0804,0.340373958648379,0.0653452370319201,-0.0498589177955112,0.1152041548259351
DrivAer_F_D_WM_WW_0806,0.311303277159601,-0.0397868697949775,-0.1164434146301745,0.0766565448366583
DrivAer_F_D_WM_WW_0807,0.3073295037855361,0.142034045840399,0.0640112560114713,0.0780227898049875
DrivAer_F_D_WM_WW_0808,0.2909922951396508,-0.023544563833387,-0.2542764413890274,0.2307318775286783
DrivAer_F_D_WM_WW_0809,0.3153966857182045,0.1082978728765586,-0.0038784455377655,0.1121763184356608
DrivAer_F_D_WM_WW_0810,0.3306739999451372,0.0230998228330997,-0.0533165379987531,0.0764163608266833
DrivAer_F_D_WM_WW_0811,0.3498422403865337,-0.0161758281830673,-0.1221483581892768,0.1059725300316708
DrivAer_F_D_WM_WW_0812,0.2717402374064838,-0.0127353463863603,-0.0981072266142144,0.085371880227182
DrivAer_F_D_WM_WW_0813,0.326375184573566,-0.0306579182250473,-0.2143176218802993,0.1836597036608478
DrivAer_F_D_WM_WW_0814,0.2874677906458853,-0.0316257613076259,-0.0502171811216957,0.0185914198113842
