Design,Average Cd
F_S_WWS_WM_174,0.213790161428571
F_S_WWS_WM_175,0.233037118873754
F_S_WWS_WM_176,0.249117993189369
F_S_WWS_WM_177,0.249817432950166
F_S_WWS_WM_178,0.223879833305648
F_S_WWS_WM_180,0.27730002030897
F_S_WWS_WM_182,0.255288553418605
F_S_WWS_WM_183,0.226197541734219
F_S_WWS_WM_186,0.253477429790698
F_S_WWS_WM_187,0.256372675960133
F_S_WWS_WM_189,0.240758363913621
F_S_WWS_WM_190,0.236937133973422
F_S_WWS_WM_191,0.230397063518272
F_S_WWS_WM_192,0.224056683438538
F_S_WWS_WM_193,0.22767767320598
F_S_WWS_WM_194,0.264205213840532
F_S_WWS_WM_195,0.259855843591362
F_S_WWS_WM_196,0.269344160388704
F_S_WWS_WM_199,0.223124448847176
F_S_WWS_WM_201,0.235420789694352
F_S_WWS_WM_202,0.220123860026578
F_S_WWS_WM_203,0.273023733285714
F_S_WWS_WM_205,0.225527191933555
F_S_WWS_WM_206,0.238805402076412
F_S_WWS_WM_209,0.251884463392027
F_S_WWS_WM_210,0.269609192887043
F_S_WWS_WM_211,0.240729783953488
F_S_WWS_WM_212,0.248233554461794
F_S_WWS_WM_213,0.258133907199335
F_S_WWS_WM_214,0.245687948481728
F_S_WWS_WM_215,0.217004025993355
F_S_WWS_WM_216,0.228719722445183
F_S_WWS_WM_217,0.244701002900332
F_S_WWS_WM_218,0.279938890451827
F_S_WWS_WM_219,0.282674879880399
F_S_WWS_WM_220,0.224821317601329
F_S_WWS_WM_222,0.258929468813953
F_S_WWS_WM_223,0.252989844740864
F_S_WWS_WM_224,0.25645589138206
F_S_WWS_WM_227,0.25756093451495
F_S_WWS_WM_228,0.241783590345515
F_S_WWS_WM_229,0.222362751345515
F_S_WWS_WM_230,0.242325173760797
F_S_WWS_WM_231,0.246758129976744
F_S_WWS_WM_232,0.219930948601329
F_S_WWS_WM_234,0.225451331451827
F_S_WWS_WM_235,0.221484578358804
F_S_WWS_WM_236,0.227945665302326
F_S_WWS_WM_237,0.248829495538206
F_S_WWS_WM_238,0.22962248017608
F_S_WWS_WM_239,0.234857510491694
F_S_WWS_WM_240,0.223249598079734
F_S_WWS_WM_241,0.224972136684385
F_S_WWS_WM_242,0.271160140803987
F_S_WWS_WM_243,0.245145906737541
F_S_WWS_WM_244,0.242974429448505
F_S_WWS_WM_245,0.262496719348837
F_S_WWS_WM_246,0.258157586202658
F_S_WWS_WM_247,0.243610182770764
F_S_WWS_WM_248,0.24903193548505
F_S_WWS_WM_249,0.265588723790698
F_S_WWS_WM_250,0.235935659966777
F_S_WWS_WM_251,0.262085490548173
F_S_WWS_WM_252,0.21837669135216
F_S_WWS_WM_253,0.287226789285714
F_S_WWS_WM_255,0.248761655840532
F_S_WWS_WM_256,0.240748855179402
F_S_WWS_WM_257,0.216577116817276
F_S_WWS_WM_258,0.217756213538206
F_S_WWS_WM_259,0.230216629119601
F_S_WWS_WM_260,0.230253303601329
F_S_WWS_WM_261,0.248123280671096
F_S_WWS_WM_262,0.24675471154485
F_S_WWS_WM_263,0.207651511116279
F_S_WWS_WM_264,0.236909901787375
F_S_WWS_WM_265,0.252658815079734
F_S_WWS_WM_266,0.228964384813953
F_S_WWS_WM_267,0.232105464049834
F_S_WWS_WM_268,0.228451420637874
F_S_WWS_WM_269,0.234135386471761
F_S_WWS_WM_270,0.226369887993355
F_S_WWS_WM_271,0.270776051109634
F_S_WWS_WM_272,0.219115342641196
F_S_WWS_WM_274,0.241672830508306
F_S_WWS_WM_275,0.22461312833887
F_S_WWS_WM_276,0.241382912946844
F_S_WWS_WM_277,0.208489738495017
F_S_WWS_WM_278,0.256094470611296
F_S_WWS_WM_279,0.223077533531561
F_S_WWS_WM_281,0.250473076647841
F_S_WWS_WM_282,0.251419138817276
F_S_WWS_WM_283,0.23715961686711
F_S_WWS_WM_284,0.252429861754153
F_S_WWS_WM_285,0.218555925534884
F_S_WWS_WM_286,0.242366972654485
F_S_WWS_WM_289,0.240131637614618
F_S_WWS_WM_290,0.251448882684385
F_S_WWS_WM_291,0.258129129770764
F_S_WWS_WM_292,0.23667387982392
F_S_WWS_WM_293,0.250058664109634
F_S_WWS_WM_294,0.244135872275747
F_S_WWS_WM_295,0.223877910026578
F_S_WWS_WM_296,0.216645517342193
F_S_WWS_WM_297,0.25619879958804
F_S_WWS_WM_299,0.217949993365448
F_S_WWS_WM_300,0.221251618558139
F_S_WWS_WM_301,0.222389062916943
F_S_WWS_WM_302,0.260448684418605
F_S_WWS_WM_303,0.260299703322259
F_S_WWS_WM_304,0.264918396637874
F_S_WWS_WM_305,0.257289928963455
F_S_WWS_WM_306,0.216431194777409
F_S_WWS_WM_307,0.222373377877076
F_S_WWS_WM_308,0.264714737182724
F_S_WWS_WM_309,0.251811380631229
F_S_WWS_WM_310,0.259537813305648
F_S_WWS_WM_311,0.255436568249169
F_S_WWS_WM_312,0.219551970724252
F_S_WWS_WM_313,0.249331059478405
F_S_WWS_WM_314,0.235961308820598
F_S_WWS_WM_315,0.251158618209302
F_S_WWS_WM_316,0.233594796189369
F_S_WWS_WM_317,0.224845611392026
F_S_WWS_WM_319,0.231416211694352
F_S_WWS_WM_320,0.260745424398671
F_S_WWS_WM_321,0.233718373209302
F_S_WWS_WM_322,0.250172982395349
F_S_WWS_WM_323,0.236038823657807
F_S_WWS_WM_324,0.25249117148505
F_S_WWS_WM_326,0.263615476451827
F_S_WWS_WM_327,0.22680743175083
F_S_WWS_WM_328,0.255403287292359
F_S_WWS_WM_330,0.236108373933555
F_S_WWS_WM_331,0.256357997611296
F_S_WWS_WM_332,0.220383279710963
F_S_WWS_WM_334,0.231377397076412
F_S_WWS_WM_336,0.253246905524917
F_S_WWS_WM_337,0.226189365774086
F_S_WWS_WM_338,0.247357878863787
F_S_WWS_WM_339,0.229873425305648
F_S_WWS_WM_340,0.226951577704319
F_S_WWS_WM_341,0.239763217196013
F_S_WWS_WM_342,0.232657963631229
F_S_WWS_WM_343,0.243848669800664
F_S_WWS_WM_344,0.242129061863787
F_S_WWS_WM_345,0.237846714830565
F_S_WWS_WM_347,0.261953991455149
F_S_WWS_WM_348,0.236079617475083
F_S_WWS_WM_349,0.232727977764119
F_S_WWS_WM_350,0.223560986129568
F_S_WWS_WM_352,0.258813875468438
F_S_WWS_WM_354,0.243882537431894
F_S_WWS_WM_356,0.218004710378737
F_S_WWS_WM_357,0.238248916083056
F_S_WWS_WM_358,0.248239819671096
F_S_WWS_WM_359,0.24056964392691
F_S_WWS_WM_360,0.237375940933555
F_S_WWS_WM_363,0.258659305448505
F_S_WWS_WM_365,0.258268988149502
F_S_WWS_WM_366,0.229039879212625
F_S_WWS_WM_367,0.282162948940199
F_S_WWS_WM_368,0.26688823944186
F_S_WWS_WM_369,0.239127818675
F_S_WWS_WM_370,0.227103104724252
F_S_WWS_WM_371,0.234494429837209
F_S_WWS_WM_372,0.231340069890365
F_S_WWS_WM_373,0.224749982358804
F_S_WWS_WM_375,0.305915060528239
F_S_WWS_WM_376,0.248591909093023
F_S_WWS_WM_377,0.236967432551495
F_S_WWS_WM_378,0.262220110943522
F_S_WWS_WM_379,0.229736564122924
F_S_WWS_WM_380,0.271770221684385
F_S_WWS_WM_381,0.258510703172757
F_S_WWS_WM_382,0.243831263996678
F_S_WWS_WM_383,0.270135420192691
F_S_WWS_WM_384,0.25307098869103
F_S_WWS_WM_385,0.220024025707641
F_S_WWS_WM_386,0.222675007594684
F_S_WWS_WM_387,0.256004281940199
F_S_WWS_WM_388,0.240442651388704
F_S_WWS_WM_389,0.254104064913621
F_S_WWS_WM_390,0.229232594146179
F_S_WWS_WM_391,0.282873684016611
F_S_WWS_WM_392,0.227964944471761
F_S_WWS_WM_393,0.23669785741196
F_S_WWS_WM_395,0.274477049119601
F_S_WWS_WM_397,0.222691643106312
F_S_WWS_WM_398,0.235913395431894
F_S_WWS_WM_399,0.233914953857143
F_S_WWS_WM_400,0.254316583408638
F_S_WWS_WM_401,0.273818843229236
F_S_WWS_WM_402,0.248538099016611
F_S_WWS_WM_403,0.227789594860465
F_S_WWS_WM_405,0.210228301498339
F_S_WWS_WM_406,0.258760702784053
F_S_WWS_WM_407,0.208867553740864
F_S_WWS_WM_408,0.255634508079734
F_S_WWS_WM_409,0.270656024906977
F_S_WWS_WM_410,0.225212099192691
F_S_WWS_WM_411,0.233705432677741
F_S_WWS_WM_412,0.258148508677741
F_S_WWS_WM_414,0.263082626222591
F_S_WWS_WM_415,0.238676754189369
F_S_WWS_WM_417,0.253342321365448
F_S_WWS_WM_418,0.236126129245847
F_S_WWS_WM_420,0.261404482179402
F_S_WWS_WM_421,0.24391522358804
F_S_WWS_WM_422,0.264241247963455
F_S_WWS_WM_423,0.221704193368771
F_S_WWS_WM_424,0.269230687229236
F_S_WWS_WM_425,0.239386342146179
F_S_WWS_WM_427,0.22447721458804
F_S_WWS_WM_428,0.23047334541196
F_S_WWS_WM_429,0.240242747884615
F_S_WWS_WM_430,0.237053687116279
F_S_WWS_WM_431,0.246213466584717
F_S_WWS_WM_432,0.242012973468438
F_S_WWS_WM_433,0.240766426315615
F_S_WWS_WM_435,0.278146912475083
F_S_WWS_WM_437,0.230925774272425
F_S_WWS_WM_438,0.271956801800664
F_S_WWS_WM_439,0.23241302538206
F_S_WWS_WM_440,0.250501594953488
F_S_WWS_WM_441,0.214155754182724
F_S_WWS_WM_443,0.238500902857143
F_S_WWS_WM_444,0.263312283401993
F_S_WWS_WM_445,0.228537477594684
F_S_WWS_WM_446,0.243594963431894
F_S_WWS_WM_447,0.270293465096345
F_S_WWS_WM_448,0.231932870671096
F_S_WWS_WM_449,0.254976308302326
F_S_WWS_WM_450,0.244539074933555
F_S_WWS_WM_451,0.222600635322259
F_S_WWS_WM_452,0.243705911883721
F_S_WWS_WM_454,0.251438952196013
F_S_WWS_WM_455,0.24478958048505
F_S_WWS_WM_456,0.254594765172757
F_S_WWS_WM_457,0.224431026239203
F_S_WWS_WM_458,0.230780383993355
F_S_WWS_WM_459,0.265903140671096
F_S_WWS_WM_461,0.267329348348837
F_S_WWS_WM_462,0.230955721475083
F_S_WWS_WM_463,0.250280153392027
F_S_WWS_WM_465,0.279429586451827
F_S_WWS_WM_466,0.247559726674418
F_S_WWS_WM_467,0.246087378581395
F_S_WWS_WM_468,0.220616259179402
F_S_WWS_WM_469,0.227755055996678
F_S_WWS_WM_470,0.237172914936877
F_S_WWS_WM_471,0.236742242295681
F_S_WWS_WM_472,0.252031280445183
F_S_WWS_WM_473,0.217723433774086
F_S_WWS_WM_474,0.245873160661129
F_S_WWS_WM_475,0.224269271684385
F_S_WWS_WM_476,0.224594540262458
F_S_WWS_WM_477,0.231104450538206
F_S_WWS_WM_478,0.226552552318937
F_S_WWS_WM_479,0.258771831069767
F_S_WWS_WM_480,0.259205800265781
F_S_WWS_WM_481,0.230859227229236
F_S_WWS_WM_482,0.226464993956811
F_S_WWS_WM_484,0.238351967973422
F_S_WWS_WM_485,0.25105400089701
F_S_WWS_WM_486,0.255020908940199
F_S_WWS_WM_488,0.229181260348837
F_S_WWS_WM_489,0.234214596840531
F_S_WWS_WM_490,0.240156515365448
F_S_WWS_WM_491,0.281395338362126
F_S_WWS_WM_493,0.258585902837209
F_S_WWS_WM_494,0.255236503475083
F_S_WWS_WM_496,0.235960462355482
F_S_WWS_WM_497,0.214424035242525
F_S_WWS_WM_498,0.241687526398671
F_S_WWS_WM_499,0.236745581302325
F_S_WWS_WM_500,0.262569902724252
F_S_WWS_WM_501,0.225636448126246
F_S_WWS_WM_502,0.257495507993355
F_S_WWS_WM_503,0.265663759295681
F_S_WWS_WM_504,0.254342015066445
F_S_WWS_WM_505,0.25008208254485
F_S_WWS_WM_506,0.263698121332226
F_S_WWS_WM_507,0.252971747219269
F_S_WWS_WM_509,0.246758152269103
F_S_WWS_WM_511,0.245868557558139
F_S_WWS_WM_512,0.259792150318937
F_S_WWS_WM_513,0.270553348607973
F_S_WWS_WM_514,0.230599813312292
F_S_WWS_WM_515,0.219321110797342
F_S_WWS_WM_517,0.277827708149502
F_S_WWS_WM_518,0.245054108461794
F_S_WWS_WM_520,0.244252872292359
F_S_WWS_WM_521,0.244985113372093
F_S_WWS_WM_523,0.263095110069767
F_S_WWS_WM_524,0.255667591511628
F_S_WWS_WM_525,0.239810053122924
F_S_WWS_WM_526,0.215168081322259
F_S_WWS_WM_527,0.255923121561462
F_S_WWS_WM_528,0.243993497242525
F_S_WWS_WM_529,0.260320815086379
F_S_WWS_WM_530,0.21796262661794
F_S_WWS_WM_531,0.262700341392027
F_S_WWS_WM_532,0.249786445119601
F_S_WWS_WM_533,0.244513504435216
F_S_WWS_WM_534,0.273193494249169
F_S_WWS_WM_535,0.231647676627907
F_S_WWS_WM_536,0.228871893853821
F_S_WWS_WM_537,0.234804931993355
F_S_WWS_WM_538,0.24646800276412
F_S_WWS_WM_539,0.249734375548173
F_S_WWS_WM_540,0.232812275358804
F_S_WWS_WM_541,0.238549716564784
F_S_WWS_WM_542,0.222999159488372
F_S_WWS_WM_543,0.218890379916943
F_S_WWS_WM_544,0.236517669112957
F_S_WWS_WM_545,0.266367237305648
F_S_WWS_WM_546,0.257966316212625
F_S_WWS_WM_547,0.223373962584718
F_S_WWS_WM_548,0.228736802063123
F_S_WWS_WM_549,0.254885338750831
F_S_WWS_WM_551,0.255289044551495
F_S_WWS_WM_552,0.263571133375415
F_S_WWS_WM_553,0.226360949435216
F_S_WWS_WM_554,0.244887906521595
F_S_WWS_WM_555,0.237630824491694
F_S_WWS_WM_556,0.224761568096345
F_S_WWS_WM_557,0.260036722730897
F_S_WWS_WM_558,0.259812595465116
F_S_WWS_WM_560,0.215618159016611
F_S_WWS_WM_561,0.269014713063123
F_S_WWS_WM_562,0.21823226776412
F_S_WWS_WM_563,0.247439648182724
F_S_WWS_WM_565,0.237759896126246
F_S_WWS_WM_566,0.276329800591362
F_S_WWS_WM_567,0.233400323594684
F_S_WWS_WM_568,0.23694507886711
F_S_WWS_WM_569,0.256920148229236
F_S_WWS_WM_570,0.22740078717608
F_S_WWS_WM_571,0.278524209993355
F_S_WWS_WM_572,0.261429084086379
F_S_WWS_WM_573,0.241697444006644
F_S_WWS_WM_574,0.209020649445183
F_S_WWS_WM_577,0.229757164269103
F_S_WWS_WM_580,0.274525732269103
F_S_WWS_WM_581,0.215475143408638
F_S_WWS_WM_582,0.216832873564784
F_S_WWS_WM_583,0.264491181604651
F_S_WWS_WM_585,0.226051189152824
F_S_WWS_WM_587,0.22846533207309
F_S_WWS_WM_588,0.251187673966777
F_S_WWS_WM_591,0.229068795943522
F_S_WWS_WM_592,0.255358167488372
F_S_WWS_WM_593,0.224246744634551
F_S_WWS_WM_595,0.244378328936877
F_S_WWS_WM_596,0.246566856558139
F_S_WWS_WM_597,0.23302754844186
F_S_WWS_WM_598,0.263450107315615
F_S_WWS_WM_599,0.283741934916943
F_S_WWS_WM_600,0.26316617961794
F_S_WWS_WM_601,0.237166379475083
F_S_WWS_WM_603,0.210288650083056
F_S_WWS_WM_604,0.234903894777409
F_S_WWS_WM_605,0.236612307621262
F_S_WWS_WM_609,0.289500217883721
F_S_WWS_WM_610,0.251937562348837
F_S_WWS_WM_612,0.223908901857143
F_S_WWS_WM_613,0.230276028890365
F_S_WWS_WM_615,0.237469588933555
F_S_WWS_WM_617,0.227414309531561
F_S_WWS_WM_618,0.276255021016611
F_S_WWS_WM_619,0.253893413830565
F_S_WWS_WM_620,0.235619935475083
F_S_WWS_WM_621,0.258437693730897
F_S_WWS_WM_622,0.268081637488372
F_S_WWS_WM_623,0.247910073671096
F_S_WWS_WM_624,0.23391781913289
F_S_WWS_WM_625,0.219189501043189
F_S_WWS_WM_628,0.248919672332226
F_S_WWS_WM_629,0.257460786182724
F_S_WWS_WM_630,0.222093721538206
F_S_WWS_WM_631,0.225702927318937
F_S_WWS_WM_632,0.245936068368771
F_S_WWS_WM_633,0.250251931096345
F_S_WWS_WM_635,0.250284389325581
F_S_WWS_WM_636,0.26636303748505
F_S_WWS_WM_638,0.224783315162791
F_S_WWS_WM_640,0.234091550704319
F_S_WWS_WM_641,0.249075488196013
F_S_WWS_WM_642,0.275742909063123
F_S_WWS_WM_643,0.245800252136213
F_S_WWS_WM_644,0.239482416036545
F_S_WWS_WM_646,0.237874876614618
F_S_WWS_WM_647,0.211162629747508
F_S_WWS_WM_649,0.26097715079402
F_S_WWS_WM_650,0.266460356730897
F_S_WWS_WM_651,0.268634083973422
F_S_WWS_WM_652,0.230117805524917
F_S_WWS_WM_653,0.21805157782392
F_S_WWS_WM_654,0.235295934435216
F_S_WWS_WM_655,0.237990202591362
F_S_WWS_WM_657,0.265153706421927
F_S_WWS_WM_658,0.23598660633887
F_S_WWS_WM_659,0.225380418119601
F_S_WWS_WM_660,0.252143745285714
F_S_WWS_WM_661,0.237832248524917
F_S_WWS_WM_662,0.241394784401993
F_S_WWS_WM_663,0.244496206687708
F_S_WWS_WM_664,0.274780587813953
F_S_WWS_WM_665,0.244713806561462
F_S_WWS_WM_668,0.22221353969103
F_S_WWS_WM_669,0.26407448117608
F_S_WWS_WM_671,0.223115196461794
F_S_WWS_WM_672,0.242669036488372
F_S_WWS_WM_673,0.234565242016611
F_S_WWS_WM_674,0.247891933345515
F_S_WWS_WM_676,0.221273862119601
F_S_WWS_WM_677,0.254905591046512
F_S_WWS_WM_678,0.2383835049701
F_S_WWS_WM_679,0.247286898770764
F_S_WWS_WM_680,0.248506595707641
F_S_WWS_WM_681,0.220773986561462
F_S_WWS_WM_682,0.235238425744186
F_S_WWS_WM_683,0.245350487810631
F_S_WWS_WM_684,0.22381563644186
F_S_WWS_WM_685,0.238320580780731
F_S_WWS_WM_687,0.272707073870432
F_S_WWS_WM_689,0.243254899013289
F_S_WWS_WM_690,0.22789288982392
F_S_WWS_WM_691,0.241794036551495
F_S_WWS_WM_692,0.262384985983389
F_S_WWS_WM_693,0.216850971049834
F_S_WWS_WM_694,0.227632196870432
F_S_WWS_WM_695,0.226220222076412
F_S_WWS_WM_696,0.255239397362126
F_S_WWS_WM_697,0.2128752949701
F_S_WWS_WM_698,0.228385895408638
N_S_WWC_WM_1,0.279176965259136
N_S_WWC_WM_2,0.221935992122924
N_S_WWC_WM_3,0.230441294112957
N_S_WWC_WM_5,0.253498782212625
N_S_WWC_WM_9,0.25955142413289
N_S_WWC_WM_10,0.26238658558804
N_S_WWC_WM_14,0.26040087458804
N_S_WWC_WM_15,0.246851311395349
N_S_WWC_WM_17,0.251040705179402
N_S_WWC_WM_18,0.27719385917608
N_S_WWC_WM_19,0.265278074558139
N_S_WWC_WM_20,0.25597986438206
N_S_WWC_WM_21,0.26858936023588
N_S_WWC_WM_22,0.234890264232558
N_S_WWC_WM_23,0.234457845667774
N_S_WWC_WM_24,0.246694819295681
N_S_WWC_WM_25,0.278057946767442
N_S_WWC_WM_26,0.232066160704319
N_S_WWC_WM_27,0.278857944352159
N_S_WWC_WM_28,0.260835984920266
N_S_WWC_WM_29,0.231841026584717
N_S_WWC_WM_30,0.254128423953488
N_S_WWC_WM_31,0.21992391630897
N_S_WWC_WM_32,0.293634905847176
N_S_WWC_WM_33,0.225156473059801
N_S_WWC_WM_34,0.226924709504983
N_S_WWC_WM_35,0.268252070395349
N_S_WWC_WM_36,0.228814834328904
N_S_WWC_WM_38,0.215004979302326
N_S_WWC_WM_39,0.217881231335548
N_S_WWC_WM_40,0.24245899351495
N_S_WWC_WM_42,0.226442978232558
N_S_WWC_WM_43,0.234965783694352
N_S_WWC_WM_44,0.237424290700997
N_S_WWC_WM_45,0.306416364465116
N_S_WWC_WM_47,0.222586139634552
N_S_WWC_WM_48,0.246231446312292
N_S_WWC_WM_49,0.211533789528239
N_S_WWC_WM_50,0.263850354488372
N_S_WWC_WM_51,0.246092959960133
N_S_WWC_WM_53,0.253825481428571
N_S_WWC_WM_55,0.241246717847176
N_S_WWC_WM_57,0.248803529936877
N_S_WWC_WM_58,0.243199321013289
N_S_WWC_WM_59,0.238431764388704
N_S_WWC_WM_60,0.233724592398671
N_S_WWC_WM_61,0.263841641468438
N_S_WWC_WM_65,0.253848016199335
N_S_WWC_WM_66,0.23023214686711
N_S_WWC_WM_67,0.246188158053156
N_S_WWC_WM_68,0.240912054388704
N_S_WWC_WM_70,0.241806850887043
N_S_WWC_WM_71,0.218873684548173
N_S_WWC_WM_72,0.279218133388704
N_S_WWC_WM_73,0.214579697933555
N_S_WWC_WM_75,0.239102393425249
N_S_WWC_WM_78,0.26497939382392
N_S_WWC_WM_79,0.225047744906977
N_S_WWC_WM_80,0.272291096784053
N_S_WWC_WM_81,0.219646875431894
N_S_WWC_WM_82,0.253204735611296
N_S_WWC_WM_84,0.24157806269103
N_S_WWC_WM_85,0.240581977189369
N_S_WWC_WM_87,0.249481816710963
N_S_WWC_WM_88,0.223738917398671
N_S_WWC_WM_89,0.206688891986711
N_S_WWC_WM_90,0.271711958026578
N_S_WWC_WM_91,0.294963185976744
N_S_WWC_WM_92,0.264951416023256
N_S_WWC_WM_93,0.242375784667774
N_S_WWC_WM_94,0.251098318900332
N_S_WWC_WM_95,0.259098858455149
N_S_WWC_WM_96,0.216658128315615
N_S_WWC_WM_97,0.265960766475083
N_S_WWC_WM_99,0.254950773112957
N_S_WWC_WM_100,0.23999124923588
N_S_WWC_WM_104,0.242213219445183
N_S_WWC_WM_106,0.243443857770764
N_S_WWC_WM_107,0.248235812318937
N_S_WWC_WM_108,0.235528586166113
N_S_WWC_WM_109,0.287112661202658
N_S_WWC_WM_110,0.237103202734219
N_S_WWC_WM_112,0.253768673671096
N_S_WWC_WM_114,0.23454969489701
N_S_WWC_WM_115,0.243378680820598
N_S_WWC_WM_116,0.299600660302325
N_S_WWC_WM_117,0.229027197940199
N_S_WWC_WM_118,0.265062661853821
N_S_WWC_WM_119,0.233418321973422
N_S_WWC_WM_121,0.253691843245847
N_S_WWC_WM_122,0.255769656554817
N_S_WWC_WM_123,0.250941883591362
N_S_WWC_WM_125,0.223542724415282
N_S_WWC_WM_127,0.212060988239203
N_S_WWC_WM_129,0.246123187694352
N_S_WWC_WM_130,0.275814630710963
N_S_WWC_WM_131,0.243372482242525
N_S_WWC_WM_132,0.26539228654485
N_S_WWC_WM_135,0.250160281677741
N_S_WWC_WM_136,0.251081780770764
N_S_WWC_WM_137,0.292663668578073
N_S_WWC_WM_138,0.215887644614618
N_S_WWC_WM_139,0.244272227724252
N_S_WWC_WM_140,0.270902812700997
N_S_WWC_WM_141,0.234012027817276
N_S_WWC_WM_142,0.233911257066445
N_S_WWC_WM_144,0.239639288953488
N_S_WWC_WM_146,0.240141465003322
N_S_WWC_WM_147,0.216325370196013
N_S_WWC_WM_148,0.234299085541528
N_S_WWC_WM_149,0.214766442196013
N_S_WWC_WM_150,0.250953958953488
N_S_WWC_WM_151,0.237488153222591
N_S_WWC_WM_153,0.262768872694352
N_S_WWC_WM_155,0.259218279445183
N_S_WWC_WM_156,0.290630828395349
N_S_WWC_WM_159,0.248962688664452
N_S_WWC_WM_160,0.251322481259136
N_S_WWC_WM_161,0.255105550242525
N_S_WWC_WM_162,0.223284109252492
N_S_WWC_WM_164,0.296755045245847
N_S_WWC_WM_166,0.261266644272425
N_S_WWC_WM_168,0.258317403259136
N_S_WWC_WM_169,0.284211059591362
N_S_WWC_WM_170,0.279338755315615
N_S_WWC_WM_171,0.237578750315615
N_S_WWC_WM_172,0.24417950607309
N_S_WWC_WM_174,0.211866494511628
N_S_WWC_WM_175,0.238320284767442
N_S_WWC_WM_176,0.250561340468438
N_S_WWC_WM_177,0.281976851126246
N_S_WWC_WM_178,0.228506734262458
N_S_WWC_WM_180,0.273008104192691
N_S_WWC_WM_182,0.254788351026578
N_S_WWC_WM_183,0.24662812276412
N_S_WWC_WM_186,0.250757664215947
N_S_WWC_WM_187,0.257372326511628
N_S_WWC_WM_189,0.262842060704319
N_S_WWC_WM_190,0.247488746727575
N_S_WWC_WM_191,0.24460113648505
N_S_WWC_WM_192,0.212376192893688
N_S_WWC_WM_193,0.228475308182724
N_S_WWC_WM_194,0.270090160568106
N_S_WWC_WM_195,0.25482444492691
N_S_WWC_WM_196,0.281257925425249
N_S_WWC_WM_199,0.220340119561462
N_S_WWC_WM_201,0.251187876737541
N_S_WWC_WM_203,0.280959638840531
N_S_WWC_WM_205,0.222339759215947
N_S_WWC_WM_206,0.247539380900332
N_S_WWC_WM_209,0.260327125182724
N_S_WWC_WM_210,0.26411491382392
N_S_WWC_WM_211,0.242154260990033
N_S_WWC_WM_212,0.266398884451827
N_S_WWC_WM_214,0.268646879936877
N_S_WWC_WM_215,0.219840735983389
N_S_WWC_WM_217,0.248732601737541
N_S_WWC_WM_218,0.296368653830565
N_S_WWC_WM_219,0.290724177518272
N_S_WWC_WM_220,0.231846878840532
N_S_WWC_WM_222,0.269187849607973
N_S_WWC_WM_224,0.273132479182724
N_S_WWC_WM_228,0.243679374275747
N_S_WWC_WM_229,0.226599141461794
N_S_WWC_WM_230,0.256727197
N_S_WWC_WM_231,0.252143680036545
N_S_WWC_WM_232,0.219512754046512
N_S_WWC_WM_234,0.240540654199335
N_S_WWC_WM_235,0.230174065199335
N_S_WWC_WM_236,0.229488548863787
N_S_WWC_WM_237,0.253939662724252
N_S_WWC_WM_239,0.23989664527907
N_S_WWC_WM_241,0.225648724518272
N_S_WWC_WM_242,0.280689484
N_S_WWC_WM_243,0.257401440548173
N_S_WWC_WM_244,0.265408556950166
N_S_WWC_WM_245,0.278167445362126
N_S_WWC_WM_246,0.26718605038206
N_S_WWC_WM_248,0.246095046348837
N_S_WWC_WM_249,0.272015788362126
N_S_WWC_WM_250,0.232908341923588
N_S_WWC_WM_251,0.272984123392026
N_S_WWC_WM_252,0.229038396920266
N_S_WWC_WM_253,0.289614205900332
N_S_WWC_WM_255,0.258623788627907
N_S_WWC_WM_256,0.261907080272425
N_S_WWC_WM_258,0.225781324458472
N_S_WWC_WM_259,0.224880575933555
N_S_WWC_WM_260,0.230976310607973
N_S_WWC_WM_261,0.250402972139535
N_S_WWC_WM_262,0.270434191312292
N_S_WWC_WM_263,0.213115087468438
N_S_WWC_WM_264,0.24929181120598
N_S_WWC_WM_265,0.258938129325581
N_S_WWC_WM_266,0.243712771548173
N_S_WWC_WM_267,0.237647919229236
N_S_WWC_WM_268,0.23512790238206
N_S_WWC_WM_269,0.237178753774086
N_S_WWC_WM_270,0.231990149272425
N_S_WWC_WM_271,0.280402922584718
N_S_WWC_WM_272,0.225452424840531
N_S_WWC_WM_276,0.23368015407309
N_S_WWC_WM_277,0.208343234156146
N_S_WWC_WM_278,0.277910533033222
N_S_WWC_WM_279,0.223421070408638
N_S_WWC_WM_281,0.269131493392027
N_S_WWC_WM_282,0.271731424611296
N_S_WWC_WM_283,0.244435980023256
N_S_WWC_WM_284,0.261625418282392
N_S_WWC_WM_285,0.218903319946844
N_S_WWC_WM_289,0.263198460262458
N_S_WWC_WM_290,0.264234673637874
N_S_WWC_WM_291,0.273252754112957
N_S_WWC_WM_292,0.249487637581395
N_S_WWC_WM_294,0.267787913053156
N_S_WWC_WM_295,0.254818138687708
N_S_WWC_WM_297,0.24756003310299
N_S_WWC_WM_299,0.226094429006644
N_S_WWC_WM_300,0.215101408843854
N_S_WWC_WM_301,0.233627857681063
N_S_WWC_WM_303,0.26500059844186
N_S_WWC_WM_304,0.255703091561462
N_S_WWC_WM_305,0.263045049222591
N_S_WWC_WM_306,0.222422257534884
N_S_WWC_WM_307,0.223808647737541
N_S_WWC_WM_308,0.272393500797342
N_S_WWC_WM_310,0.260138257448505
N_S_WWC_WM_311,0.274006506538206
N_S_WWC_WM_312,0.222853609372093
N_S_WWC_WM_314,0.236202618883721
